Species,SiteID,Distance,size,Date,Time
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:06
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:24
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:26
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:28
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:30
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:32
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:34
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:36
Cervus unicolor,51050,0 - 2.5,3,2022-11-10,19:42:40
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:47:52
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:47:54
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:48:02
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:48:04
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:53:42
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:53:44
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:32
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:34
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:42
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:44
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:46
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:48
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:50
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:52
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:56
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:54:58
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:55:54
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:56:04
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:56:06
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:57:04
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:57:06
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:57:08
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:57:10
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:57:32
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:57:34
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:58:12
Cervus unicolor,51220,5 - 7.5,1,2023-03-09,19:58:14
Cervus unicolor,51220,5 - 7.5,1,2023-03-07,20:41:06
Cervus unicolor,51220,5 - 7.5,1,2023-03-07,20:41:08
Cervus unicolor,51220,5 - 7.5,1,2023-03-07,20:41:10
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:41:12
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:41:14
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:41:16
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:41:18
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:41:20
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:22
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:24
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:26
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:28
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:32
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:34
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:36
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:40
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:42
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:44
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:46
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:48
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:52
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:54
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:56
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:41:58
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:42:00
Cervus unicolor,51220,0 - 2.5,1,2023-03-07,20:42:02
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:46:34
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:46:38
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:46:42
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:46:44
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:46:46
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,20:46:48
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:12
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:14
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:16
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:18
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:20
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:22
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:26
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:28
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:30
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:32
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:34
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:36
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:38
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:44
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:46
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:48
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:50
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:52
Cervus unicolor,51220,2.5 - 5,1,2023-03-07,21:02:54
Cervus unicolor,51447,0 - 2.5,1,2022-11-20,19:08:08
Cervus unicolor,51447,0 - 2.5,1,2022-11-20,19:08:10
Cervus unicolor,51447,0 - 2.5,1,2022-11-20,19:08:12
Cervus unicolor,51447,0 - 2.5,1,2022-11-20,19:08:14
Cervus unicolor,51447,0 - 2.5,1,2022-11-20,19:08:16
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:44:52
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:44:54
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:44:58
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:45:00
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:45:02
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:45:06
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:45:10
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:45:12
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:46:16
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:46:38
Cervus unicolor,51463,2.5 - 5,1,2022-11-29,20:46:40
Cervus unicolor,51463,2.5 - 5,1,2023-01-07,21:17:56
Cervus unicolor,51463,2.5 - 5,1,2023-01-07,21:17:58
Cervus unicolor,51463,5 - 7.5,1,2023-01-07,21:18:02
Cervus unicolor,51517,0 - 2.5,1,2022-11-16,16:23:28
Cervus unicolor,51517,0 - 2.5,1,2022-11-16,16:23:30
Cervus unicolor,51517,0 - 2.5,1,2022-11-16,16:23:32
Cervus unicolor,51517,0 - 2.5,1,2022-11-16,16:23:34
Cervus unicolor,51517,0 - 2.5,1,2022-11-16,16:23:36
Cervus unicolor,51517,0 - 2.5,1,2022-11-16,16:23:38
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:28
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:30
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:38
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:40
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:42
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:44
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:23:56
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:12
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:14
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:16
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:18
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:20
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:22
Cervus unicolor,51777,7.5 - 10,1,2022-11-08,02:24:24
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:02
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:04
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:16
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:18
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:22
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:28
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:30
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:32
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:34
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:44
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:46
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:50
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:52
Cervus unicolor,51777,2.5 - 5,1,2022-11-10,03:24:54
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:06
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:08
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:10
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:12
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:14
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:32
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:36
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:38
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:40
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:42
Cervus unicolor,51777,5 - 7.5,1,2022-10-25,14:58:44
Cervus unicolor,51777,5 - 7.5,1,2022-10-23,17:47:24
Cervus unicolor,51777,5 - 7.5,1,2022-10-23,17:47:26
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:20
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:22
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:24
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:28
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:30
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:32
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:34
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:36
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:38
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:40
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:42
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:44
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:46
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:48
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:50
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:54
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:56
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:06:58
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:07:00
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:07:12
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:07:14
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:07:22
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:07:26
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:42
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:44
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:46
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:48
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:50
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:52
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:14:54
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:15:02
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:15:04
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:15:06
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:15:08
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:15:10
Cervus unicolor,51777,0 - 2.5,1,2022-11-19,18:15:12
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:28
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:30
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:32
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:38
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:40
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:42
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:52
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:32:54
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:34:58
Cervus unicolor,51777,7.5 - 10,1,2022-11-09,21:35:00
Cervus unicolor,51777,5 - 7.5,1,2022-11-07,22:28:32
Cervus unicolor,51777,5 - 7.5,1,2022-11-07,22:28:38
Cervus unicolor,51777,5 - 7.5,1,2022-11-07,22:28:40
Cervus unicolor,51777,5 - 7.5,1,2022-11-07,22:28:42
Cervus unicolor,51790,0 - 2.5,1,2021-11-06,20:48:20
Cervus unicolor,51871,5 - 7.5,1,2021-12-21,00:03:36
Cervus unicolor,51871,5 - 7.5,1,2021-12-21,00:03:38
Cervus unicolor,51871,5 - 7.5,1,2021-12-21,00:03:40
Cervus unicolor,51871,5 - 7.5,1,2021-12-21,00:03:42
Cervus unicolor,51871,5 - 7.5,1,2021-12-21,00:03:44
Cervus unicolor,51871,5 - 7.5,1,2021-12-21,00:03:46
Cervus unicolor,51871,7.5 - 10,1,2021-11-19,00:09:22
Cervus unicolor,51871,10+,1,2021-11-19,00:11:08
Cervus unicolor,51871,10+,1,2021-11-19,00:11:10
Cervus unicolor,51871,10+,1,2021-11-19,00:11:12
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:14
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:16
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:18
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:20
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:22
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:24
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:26
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:32
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:34
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:36
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:11:38
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:46
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:48
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:52
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:54
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:11:58
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:00
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:02
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:04
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:22
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:24
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:38
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:46
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:48
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:50
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:52
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:54
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:56
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:12:58
Cervus unicolor,51871,5 - 7.5,2,2021-11-19,00:13:00
Cervus unicolor,51871,10+,1,2021-11-19,00:21:42
Cervus unicolor,51871,10+,1,2021-11-19,00:22:14
Cervus unicolor,51871,10+,1,2021-11-19,00:22:16
Cervus unicolor,51871,10+,1,2021-11-19,00:24:36
Cervus unicolor,51871,10+,1,2021-11-19,00:24:38
Cervus unicolor,51871,10+,1,2021-11-19,00:25:52
Cervus unicolor,51871,10+,1,2021-11-19,00:25:54
Cervus unicolor,51871,10+,1,2021-11-19,00:26:24
Cervus unicolor,51871,10+,1,2021-11-19,00:26:26
Cervus unicolor,51871,10+,1,2021-11-19,00:26:32
Cervus unicolor,51871,10+,1,2021-11-19,00:26:44
Cervus unicolor,51871,10+,1,2021-11-19,00:27:34
Cervus unicolor,51871,10+,1,2021-11-19,00:27:36
Cervus unicolor,51871,10+,1,2021-11-19,00:27:38
Cervus unicolor,51871,10+,1,2021-11-19,00:42:10
Cervus unicolor,51871,10+,1,2021-11-19,00:42:50
Cervus unicolor,51871,10+,1,2021-11-19,00:42:56
Cervus unicolor,51871,10+,1,2021-11-19,00:42:58
Cervus unicolor,51871,10+,1,2021-12-10,00:44:10
Cervus unicolor,51871,10+,1,2021-12-10,00:44:12
Cervus unicolor,51871,10+,1,2021-12-10,00:44:14
Cervus unicolor,51871,10+,1,2021-12-10,00:44:16
Cervus unicolor,51871,10+,1,2021-12-10,00:44:18
Cervus unicolor,51871,10+,1,2021-12-10,00:44:20
Cervus unicolor,51871,10+,1,2021-11-19,00:45:16
Cervus unicolor,51871,10+,1,2021-11-19,00:45:18
Cervus unicolor,51871,10+,1,2021-11-19,00:46:10
Cervus unicolor,51871,10+,1,2021-11-19,00:46:12
Cervus unicolor,51871,10+,1,2021-11-19,00:46:14
Cervus unicolor,51871,10+,1,2021-11-19,00:46:16
Cervus unicolor,51871,10+,1,2021-11-19,00:46:24
Cervus unicolor,51871,10+,1,2021-11-19,00:46:26
Cervus unicolor,51871,5 - 7.5,1,2021-12-03,00:57:06
Cervus unicolor,51871,5 - 7.5,1,2021-12-03,00:57:08
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:10
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:12
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:14
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:20
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:22
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:24
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:26
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:28
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:42
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:57:44
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:58:30
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:58:32
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,00:59:34
Cervus unicolor,51871,2.5 - 5,1,2021-12-03,01:07:04
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:06
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:10
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:12
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:18
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:20
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:22
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:26
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:28
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:30
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:38
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:40
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:54
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:56
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:53:58
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:00
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:02
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:16
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:18
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:48
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:50
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:52
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:54:54
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:55:42
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:55:44
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:55:56
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,01:55:58
Cervus unicolor,51871,0 - 2.5,2,2021-12-21,01:56:06
Cervus unicolor,51871,0 - 2.5,2,2021-12-21,01:56:08
Cervus unicolor,51871,2.5 - 5,2,2021-12-21,01:56:10
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:12
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:14
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:16
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:46
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:48
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:50
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:56
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:56:58
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:57:00
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:57:02
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:57:04
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:57:06
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:57:08
Cervus unicolor,51871,5 - 7.5,2,2021-12-21,01:57:10
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:12
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:14
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:16
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:18
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:20
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:24
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:26
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:28
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:30
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:32
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:34
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:36
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:38
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:40
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:42
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:44
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:46
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,01:57:48
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,02:01:48
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,02:01:50
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,02:01:52
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,02:01:54
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:18
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:20
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:22
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:24
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:26
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:28
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:30
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,02:02:32
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:34
Cervus unicolor,51871,7.5 - 10,1,2021-12-21,02:02:36
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:38
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:40
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:02:42
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:02:44
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:02:46
Cervus unicolor,51871,5 - 7.5,1,2021-12-24,02:02:48
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:02:54
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:02:56
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:02:58
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:00
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:02
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:04
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:06
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:08
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:10
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:12
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:16
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:18
Cervus unicolor,51871,2.5 - 5,1,2021-12-21,02:03:20
Cervus unicolor,51871,0 - 2.5,1,2021-12-21,02:03:22
Cervus unicolor,51871,0 - 2.5,1,2021-12-21,02:03:24
Cervus unicolor,51871,10+,1,2021-12-24,02:03:34
Cervus unicolor,51871,10+,1,2021-12-02,02:08:58
Cervus unicolor,51871,10+,1,2021-12-02,02:09:00
Cervus unicolor,51871,10+,1,2021-12-02,02:09:02
Cervus unicolor,51871,10+,1,2021-12-02,02:09:04
Cervus unicolor,51871,10+,1,2021-12-02,02:09:20
Cervus unicolor,51871,10+,1,2021-12-02,02:09:22
Cervus unicolor,51871,10+,1,2021-12-02,02:09:26
Cervus unicolor,51871,10+,1,2021-12-02,02:09:32
Cervus unicolor,51871,10+,1,2021-12-02,02:09:34
Cervus unicolor,51871,10+,1,2021-12-02,02:09:36
Cervus unicolor,51871,10+,1,2021-12-02,02:09:38
Cervus unicolor,51871,10+,1,2021-12-02,02:09:40
Cervus unicolor,51871,10+,1,2021-12-02,02:09:54
Cervus unicolor,51871,10+,1,2021-12-02,02:09:56
Cervus unicolor,51871,10+,1,2021-12-02,02:09:58
Cervus unicolor,51871,10+,1,2021-12-02,02:10:00
Cervus unicolor,51871,10+,1,2021-12-02,02:10:02
Cervus unicolor,51871,10+,1,2021-12-02,02:24:50
